gX,gY,gZ
178,-28,16
178,-28,16
178,-28,17
181,-15,17
181,-15,17
181,-15,17
181,-15,17
181,-15,17
181,-15,17
181,-15,17
181,-15,17
186,-8,16
186,-8,16
186,-8,16
186,-8,16
186,-8,16
186,-8,16
186,-8,16
186,-8,16
186,-8,16
188,-6,15
188,-6,15
188,-6,15
188,-6,15
188,-6,15
188,-6,15
188,-6,15
188,-6,15
188,-6,15
186,-8,16
186,-8,16
186,-8,16
186,-8,16
186,-8,16
186,-8,16
186,-8,16
186,-8,16
186,-8,16
181,-13,11
181,-13,11
181,-13,11
181,-13,11
181,-13,11
181,-13,11
181,-13,11
181,-13,11
175,-17,1
175,-17,1
175,-17,1
175,-17,1
175,-17,1
175,-17,1
175,-17,1
175,-17,1
175,-17,1
173,-13,-6
173,-13,-6
173,-13,-6
173,-13,-6
173,-13,-6
173,-13,-6
173,-13,-6
173,-13,-6
173,-13,-16
187,-5,-16
187,-5,-16
187,-5,-16
187,-5,-16
187,-5,-16
187,-5,-16
187,-5,-16
187,-5,-16
212,1,-15
212,1,-15
212,1,-15
212,1,-15
212,1,-15
212,1,-15
212,1,-15
212,1,-15
212,1,-10
206,8,-12
206,8,-12
206,8,-12
206,8,-12
206,8,-12
206,8,-12
206,8,-12
206,8,-12
206,8,-18
184,12,-18
184,12,-18
184,12,-18
184,12,-18
184,12,-18
184,12,-18
184,12,-18
184,12,-18
163,14,-28
163,14,-28
163,14,-28
163,14,-28
163,14,-28
163,14,-28
163,14,-28
163,14,-28
146,17,-31
146,17,-31
146,17,-31
146,17,-31
146,17,-31
146,17,-31
146,17,-31
146,17,-31
146,17,-31
135,19,-27
135,19,-27
135,19,-27
135,19,-27
135,19,-27
135,19,-27
135,19,-27
135,19,-27
125,15,-25
125,15,-25
125,15,-25
125,15,-25
125,15,-25
125,15,-25
125,15,-25
125,15,-25
125,8,-31
115,8,-31
115,8,-31
115,8,-31
115,8,-31
115,8,-31
115,8,-31
115,8,-31
115,8,-31
106,8,-41
106,8,-41
106,8,-41
106,8,-41
106,8,-41
106,8,-41
106,8,-41
106,8,-41
106,8,-41
101,15,-49
101,15,-49
101,15,-49
101,15,-49
101,15,-49
101,15,-49
101,15,-49
101,15,-49
101,15,-49
101,25,-52
101,25,-52
101,25,-52
101,25,-52
101,25,-52
101,25,-52
101,25,-52
101,25,-52
102,31,-53
102,31,-53
102,31,-53
102,31,-53
102,31,-53
102,31,-53
102,31,-53
102,31,-53
106,29,-55
103,29,-55
103,29,-55
103,29,-55
103,29,-55
103,29,-55
103,29,-55
103,29,-55
103,29,-55
101,16,-61
101,16,-61
101,16,-61
101,16,-61
101,16,-61
101,16,-61
101,16,-61
101,16,-61
92,-2,-70
92,-2,-70
92,-2,-70
92,-2,-70
92,-2,-70
92,-2,-70
92,-2,-70
92,-2,-70
92,-2,-70
77,-16,-79
77,-16,-79
77,-16,-79
77,-16,-79
77,-16,-79
77,-16,-79
77,-16,-79
77,-16,-79
64,-20,-88
64,-20,-88
64,-20,-88
64,-20,-88
64,-20,-88
64,-20,-88
64,-20,-88
64,-20,-88
64,-20,-88
55,-14,-95
55,-14,-95
55,-14,-95
55,-14,-95
55,-14,-95
55,-14,-95
55,-14,-95
55,-14,-95
53,0,-95
53,0,-95
53,0,-95
53,0,-95
53,0,-95
53,0,-95
53,0,-95
53,0,-95
53,0,-95
53,0,-86
55,16,-88
55,16,-88
55,16,-88
55,16,-88
55,16,-88
55,16,-88
55,16,-88
55,16,-88
55,16,-79
58,23,-80
58,23,-80
58,23,-80
58,23,-80
58,23,-80
58,23,-80
58,23,-80
58,23,-80
58,23,-80
58,16,-77
58,16,-77
58,16,-77
58,16,-77
58,16,-77
58,16,-77
58,16,-77
58,16,-77
58,16,-83
49,0,-83
49,0,-83
49,0,-83
49,0,-83
49,0,-83
49,0,-83
49,0,-83
49,0,-83
49,0,-83
32,-18,-98
32,-18,-98
32,-18,-98
32,-18,-98
